shipment_id,order_id,carrier_id,lane_id,promised_delivery_ts,actual_delivery_ts,shipping_cost,late_penalty_cost,on_time_flag
SHP-009258,ORD-009258,CR-ECO,LN-024,2024-06-27T23:16:00,2024-06-29T18:55:23,9.17,11.37,0
SHP-009259,ORD-009259,CR-ECO,LN-019,2025-07-31T03:11:00,2025-07-27T10:56:00,5.65,0.0,1
SHP-009260,ORD-009260,CR-STD,LN-023,2025-03-10T13:45:00,2025-03-10T10:26:30,16.57,0.0,1
SHP-009261,ORD-009261,CR-REG,LN-003,2024-10-22T18:35:00,2024-10-27T01:32:52,15.35,20.02,0
SHP-009262,ORD-009262,CR-EXP,LN-015,2024-04-27T10:56:00,2024-04-28T09:27:25,25.73,8.28,0
SHP-009263,ORD-009263,CR-EXP,LN-009,2024-03-29T06:42:00,2024-03-31T01:01:43,23.56,11.17,0
SHP-009264,ORD-009264,CR-REG,LN-017,2026-01-01T17:43:00,2026-01-02T03:08:15,18.52,6.37,0
SHP-009265,ORD-009265,CR-STD,LN-005,2026-01-04T10:00:00,2026-01-03T20:57:03,16.65,0.0,1
SHP-009266,ORD-009266,CR-EXP,LN-008,2024-11-16T04:26:00,2024-11-20T01:59:27,26.03,18.64,0
SHP-009267,ORD-009267,CR-STD,LN-002,2024-01-28T19:55:00,2024-01-31T12:35:19,14.36,14.43,0
SHP-009268,ORD-009268,CR-EXP,LN-003,2025-02-01T14:24:00,2025-02-05T01:10:16,22.73,17.07,0
SHP-009269,ORD-009269,CR-STD,LN-008,2024-04-12T18:49:00,2024-04-16T11:35:00,15.78,17.95,0
SHP-009270,ORD-009270,CR-EXP,LN-021,2025-09-02T18:58:00,2025-09-05T03:50:16,25.22,13.29,0
SHP-009271,ORD-009271,CR-ECO,LN-006,2025-06-20T02:12:00,2025-06-17T15:49:08,7.78,0.0,1
SHP-009272,ORD-009272,CR-STD,LN-024,2024-07-07T19:53:00,2024-07-06T20:43:40,15.65,0.0,1
SHP-009273,ORD-009273,CR-ECO,LN-014,2025-07-09T08:06:00,2025-07-06T14:12:10,11.53,0.0,1
SHP-009274,ORD-009274,CR-ECO,LN-009,2024-07-16T04:09:00,2024-07-19T05:56:30,12.47,15.76,0
SHP-009275,ORD-009275,CR-ECO,LN-001,2024-07-09T19:59:00,2024-07-05T00:39:42,10.11,0.0,1
SHP-009276,ORD-009276,CR-EXP,LN-008,2024-05-03T19:09:00,2024-05-08T06:42:49,24.85,20.69,0
SHP-009277,ORD-009277,CR-EXP,LN-002,2024-02-25T22:40:00,2024-02-29T06:51:03,24.09,16.69,0
SHP-009278,ORD-009278,CR-ECO,LN-022,2024-03-24T05:30:00,2024-03-22T07:36:24,9.21,0.0,1
SHP-009279,ORD-009279,CR-ECO,LN-008,2025-02-21T04:48:00,2025-02-24T02:39:19,11.0,15.19,0
SHP-009280,ORD-009280,CR-EXP,LN-019,2025-09-14T07:18:00,2025-09-14T14:07:42,25.03,6.0,0
SHP-009281,ORD-009281,CR-STD,LN-024,2024-12-13T22:47:00,2024-12-15T17:50:04,16.51,11.28,0
SHP-009282,ORD-009282,CR-STD,LN-017,2024-05-20T09:30:00,2024-05-20T08:43:05,16.65,0.0,1
SHP-009283,ORD-009283,CR-EXP,LN-025,2025-07-25T00:38:00,2025-07-24T18:05:46,19.84,0.0,1
SHP-009284,ORD-009284,CR-REG,LN-019,2025-03-11T18:39:00,2025-03-10T15:02:11,14.14,0.0,1
SHP-009285,ORD-009285,CR-EXP,LN-007,2025-05-31T12:51:00,2025-05-31T07:43:24,21.43,0.0,1
SHP-009286,ORD-009286,CR-EXP,LN-010,2025-11-04T05:54:00,2025-11-07T06:29:34,27.0,15.59,0
SHP-009287,ORD-009287,CR-STD,LN-014,2024-09-11T14:25:00,2024-09-10T15:21:24,13.09,0.0,1
SHP-009288,ORD-009288,CR-REG,LN-016,2024-03-26T09:55:00,2024-03-25T22:10:10,15.88,0.0,1
SHP-009289,ORD-009289,CR-STD,LN-019,2025-12-20T14:25:00,2025-12-18T11:06:16,11.85,0.0,1
SHP-009290,ORD-009290,CR-ECO,LN-017,2025-12-15T18:49:00,2025-12-14T21:33:29,7.8,0.0,1
SHP-009291,ORD-009291,CR-EXP,LN-021,2024-02-04T20:00:00,2024-02-06T22:32:24,27.85,12.37,0
SHP-009292,ORD-009292,CR-ECO,LN-014,2024-04-22T07:26:00,2024-04-20T13:29:03,8.78,0.0,1
SHP-009293,ORD-009293,CR-EXP,LN-025,2024-04-07T11:05:00,2024-04-07T10:06:45,23.08,0.0,1
SHP-009294,ORD-009294,CR-EXP,LN-016,2024-04-01T08:11:00,2024-04-02T03:06:46,24.06,7.76,0
SHP-009295,ORD-009295,CR-ECO,LN-010,2025-06-29T21:34:00,2025-06-29T07:37:39,8.53,0.0,1
SHP-009296,ORD-009296,CR-REG,LN-005,2024-12-12T20:32:00,2024-12-13T21:33:13,13.33,8.65,0
SHP-009297,ORD-009297,CR-EXP,LN-002,2024-06-13T05:10:00,2024-06-17T04:27:36,25.5,18.9,0
SHP-009298,ORD-009298,CR-REG,LN-003,2025-07-14T12:38:00,2025-07-19T11:37:50,16.5,22.35,0
SHP-009299,ORD-009299,CR-ECO,LN-005,2025-02-17T18:59:00,2025-02-17T15:04:37,9.15,0.0,1
SHP-009300,ORD-009300,CR-ECO,LN-010,2024-03-08T00:23:00,2024-03-09T23:40:50,14.18,11.9,0
SHP-009301,ORD-009301,CR-ECO,LN-009,2025-10-10T12:21:00,2025-10-14T13:13:08,8.03,19.13,0
SHP-009302,ORD-009302,CR-REG,LN-016,2024-10-02T04:14:00,2024-10-02T00:40:04,17.24,0.0,1
SHP-009303,ORD-009303,CR-EXP,LN-003,2025-02-05T04:19:00,2025-02-09T02:34:37,25.53,18.75,0
SHP-009304,ORD-009304,CR-REG,LN-024,2025-05-29T09:16:00,2025-05-30T03:22:56,17.96,7.64,0
SHP-009305,ORD-009305,CR-STD,LN-009,2025-04-01T06:07:00,2025-04-04T10:14:25,17.5,16.1,0
SHP-009306,ORD-009306,CR-ECO,LN-002,2024-07-30T07:40:00,2024-07-30T22:09:25,10.58,7.11,0
SHP-009307,ORD-009307,CR-STD,LN-007,2024-01-28T15:53:00,2024-01-25T11:24:50,12.43,0.0,1
SHP-009308,ORD-009308,CR-ECO,LN-009,2024-01-30T02:02:00,2024-02-02T18:56:36,10.84,17.97,0
SHP-009309,ORD-009309,CR-EXP,LN-018,2025-08-06T21:08:00,2025-08-09T07:09:15,22.23,13.46,0
SHP-009310,ORD-009310,CR-STD,LN-020,2025-10-21T16:19:00,2025-10-20T08:16:59,13.84,0.0,1
SHP-009311,ORD-009311,CR-ECO,LN-025,2025-01-05T04:39:00,2024-12-31T11:44:42,7.43,0.0,1
SHP-009312,ORD-009312,CR-EXP,LN-018,2024-05-06T11:53:00,2024-05-07T23:50:47,25.11,10.24,0
SHP-009313,ORD-009313,CR-EXP,LN-007,2025-03-05T20:01:00,2025-03-05T04:17:59,20.01,0.0,1
SHP-009314,ORD-009314,CR-STD,LN-003,2025-06-17T19:14:00,2025-06-18T12:59:23,17.24,7.59,0
SHP-009315,ORD-009315,CR-EXP,LN-022,2025-08-09T21:25:00,2025-08-11T06:16:40,26.19,9.79,0
SHP-009316,ORD-009316,CR-REG,LN-002,2025-08-29T20:53:00,2025-09-02T20:50:56,16.62,18.99,0
SHP-009317,ORD-009317,CR-STD,LN-010,2025-11-27T10:29:00,2025-11-29T21:31:37,15.69,13.61,0
SHP-009318,ORD-009318,CR-ECO,LN-003,2025-01-03T13:20:00,2025-01-04T05:55:02,9.49,7.42,0
SHP-009319,ORD-009319,CR-ECO,LN-004,2024-05-27T02:35:00,2024-05-28T13:23:12,12.29,10.08,0
SHP-009320,ORD-009320,CR-STD,LN-003,2025-08-23T08:45:00,2025-08-23T14:14:14,14.38,5.8,0
SHP-009321,ORD-009321,CR-EXP,LN-016,2025-08-10T19:30:00,2025-08-12T23:53:14,24.59,12.64,0
SHP-009322,ORD-009322,CR-STD,LN-025,2024-02-19T11:14:00,2024-02-17T04:46:04,14.6,0.0,1
SHP-009323,ORD-009323,CR-STD,LN-016,2025-08-30T18:46:00,2025-08-30T05:19:56,12.1,0.0,1
SHP-009324,ORD-009324,CR-STD,LN-014,2025-12-14T03:12:00,2025-12-14T18:05:58,16.94,7.17,0
SHP-009325,ORD-009325,CR-EXP,LN-005,2024-05-12T19:15:00,2024-05-14T13:27:24,25.2,11.16,0
SHP-009326,ORD-009326,CR-REG,LN-011,2025-06-15T03:23:00,2025-06-15T02:54:14,13.68,0.0,1
SHP-009327,ORD-009327,CR-STD,LN-016,2025-04-05T18:03:00,2025-04-06T00:28:28,14.98,5.94,0
SHP-009328,ORD-009328,CR-STD,LN-007,2025-06-06T22:00:00,2025-06-03T18:20:05,15.5,0.0,1
SHP-009329,ORD-009329,CR-STD,LN-011,2025-02-04T04:13:00,2025-02-02T21:01:51,13.97,0.0,1
SHP-009330,ORD-009330,CR-ECO,LN-022,2025-05-21T17:06:00,2025-05-19T14:52:24,7.7,0.0,1
SHP-009331,ORD-009331,CR-ECO,LN-002,2025-01-14T05:33:00,2025-01-14T12:23:38,11.18,6.0,0
SHP-009332,ORD-009332,CR-EXP,LN-016,2025-11-26T18:42:00,2025-11-28T13:27:13,26.83,11.23,0
SHP-009333,ORD-009333,CR-REG,LN-021,2024-08-29T19:13:00,2024-08-30T16:38:22,18.17,8.12,0
SHP-009334,ORD-009334,CR-EXP,LN-022,2024-10-09T05:36:00,2024-10-10T02:40:15,25.91,8.07,0
SHP-009335,ORD-009335,CR-REG,LN-004,2024-04-12T08:27:00,2024-04-15T02:15:09,18.35,14.6,0
SHP-009336,ORD-009336,CR-EXP,LN-015,2025-01-21T04:01:00,2025-01-23T11:34:45,26.79,13.1,0
SHP-009337,ORD-009337,CR-ECO,LN-019,2024-04-27T07:26:00,2024-04-21T15:06:19,10.19,0.0,1
SHP-009338,ORD-009338,CR-STD,LN-021,2025-04-16T05:26:00,2025-04-18T17:47:31,12.9,13.8,0
SHP-009339,ORD-009339,CR-REG,LN-002,2025-11-13T22:50:00,2025-11-16T04:12:10,15.0,12.78,0
SHP-009340,ORD-009340,CR-STD,LN-020,2024-05-06T02:19:00,2024-05-07T06:11:02,16.93,9.06,0
SHP-009341,ORD-009341,CR-ECO,LN-011,2024-03-22T05:55:00,2024-03-19T11:17:55,6.75,0.0,1
SHP-009342,ORD-009342,CR-ECO,LN-003,2024-06-09T19:38:00,2024-06-09T11:28:47,9.79,0.0,1
SHP-009343,ORD-009343,CR-STD,LN-011,2025-05-17T14:57:00,2025-05-16T07:04:03,15.21,0.0,1
SHP-009344,ORD-009344,CR-REG,LN-017,2024-12-22T15:43:00,2024-12-23T22:04:13,17.92,9.43,0
SHP-009345,ORD-009345,CR-STD,LN-010,2024-08-10T12:20:00,2024-08-13T11:01:56,14.22,15.31,0
SHP-009346,ORD-009346,CR-ECO,LN-012,2025-01-21T10:25:00,2025-01-22T23:38:57,12.83,10.43,0
SHP-009347,ORD-009347,CR-EXP,LN-002,2024-10-24T17:07:00,2024-10-28T23:50:01,24.62,19.98,0
SHP-009348,ORD-009348,CR-REG,LN-020,2024-03-27T14:29:00,2024-03-27T21:38:20,13.6,6.04,0
SHP-009349,ORD-009349,CR-EXP,LN-008,2025-06-28T09:32:00,2025-07-02T13:02:58,24.72,19.51,0
SHP-009350,ORD-009350,CR-STD,LN-009,2024-06-24T20:05:00,2024-06-27T21:05:30,13.78,15.65,0
SHP-009351,ORD-009351,CR-REG,LN-016,2025-01-09T09:45:00,2025-01-10T01:55:55,18.33,7.36,0
SHP-009352,ORD-009352,CR-ECO,LN-007,2025-01-14T15:18:00,2025-01-08T15:19:45,8.24,0.0,1
SHP-009353,ORD-009353,CR-EXP,LN-004,2025-09-29T09:35:00,2025-10-01T08:32:35,26.32,11.85,0
SHP-009354,ORD-009354,CR-ECO,LN-011,2024-06-07T06:37:00,2024-06-03T06:58:05,12.27,0.0,1
SHP-009355,ORD-009355,CR-ECO,LN-015,2026-01-05T09:37:00,2026-01-03T07:39:03,9.58,0.0,1
SHP-009356,ORD-009356,CR-REG,LN-016,2024-07-01T01:36:00,2024-07-03T02:51:12,14.9,12.18,0
SHP-009357,ORD-009357,CR-REG,LN-001,2024-11-05T07:35:00,2024-11-03T23:02:11,12.84,0.0,1
SHP-009358,ORD-009358,CR-ECO,LN-025,2024-06-16T13:33:00,2024-06-11T06:28:45,7.61,0.0,1
SHP-009359,ORD-009359,CR-ECO,LN-016,2024-11-08T11:00:00,2024-11-05T16:45:03,6.93,0.0,1
SHP-009360,ORD-009360,CR-REG,LN-004,2024-11-11T11:20:00,2024-11-12T05:30:15,16.25,7.65,0
SHP-009361,ORD-009361,CR-EXP,LN-017,2024-02-20T16:33:00,2024-02-22T05:01:20,27.11,10.32,0
SHP-009362,ORD-009362,CR-EXP,LN-011,2024-02-20T07:25:00,2024-02-21T15:40:21,22.42,9.7,0
SHP-009363,ORD-009363,CR-REG,LN-016,2024-04-02T23:34:00,2024-04-03T02:18:44,12.63,5.4,0
SHP-009364,ORD-009364,CR-ECO,LN-019,2024-03-15T01:16:00,2024-03-10T01:27:38,7.06,0.0,1
SHP-009365,ORD-009365,CR-STD,LN-001,2025-05-27T16:59:00,2025-05-24T10:54:53,12.89,0.0,1
SHP-009366,ORD-009366,CR-REG,LN-016,2025-08-13T22:33:00,2025-08-15T09:46:47,18.4,10.14,0
SHP-009367,ORD-009367,CR-REG,LN-018,2024-11-06T10:31:00,2024-11-07T06:33:52,16.11,7.92,0
SHP-009368,ORD-009368,CR-STD,LN-005,2024-11-14T10:03:00,2024-11-13T20:28:56,16.17,0.0,1
SHP-009369,ORD-009369,CR-EXP,LN-023,2025-02-21T05:42:00,2025-02-23T01:24:26,26.22,11.37,0
SHP-009370,ORD-009370,CR-EXP,LN-014,2024-01-04T13:16:00,2024-01-05T18:49:09,22.47,9.31,0
SHP-009371,ORD-009371,CR-STD,LN-007,2025-05-19T20:46:00,2025-05-16T09:58:04,11.45,0.0,1
SHP-009372,ORD-009372,CR-EXP,LN-002,2024-11-25T13:11:00,2024-11-30T16:08:41,23.4,22.93,0
SHP-009373,ORD-009373,CR-REG,LN-005,2024-06-06T07:18:00,2024-06-06T23:11:23,16.76,7.32,0
SHP-009374,ORD-009374,CR-EXP,LN-005,2024-03-27T20:42:00,2024-03-28T16:58:03,23.37,7.96,0
SHP-009375,ORD-009375,CR-ECO,LN-025,2025-07-16T15:46:00,2025-07-13T00:52:22,9.99,0.0,1
SHP-009376,ORD-009376,CR-REG,LN-019,2024-03-25T21:07:00,2024-03-24T07:38:31,13.52,0.0,1
SHP-009377,ORD-009377,CR-EXP,LN-009,2025-05-04T01:04:00,2025-05-06T03:36:27,24.03,12.37,0
SHP-009378,ORD-009378,CR-STD,LN-002,2025-10-16T01:14:00,2025-10-19T06:08:11,18.59,16.22,0
SHP-009379,ORD-009379,CR-REG,LN-011,2025-11-03T20:29:00,2025-11-03T19:36:04,14.48,0.0,1
SHP-009380,ORD-009380,CR-REG,LN-001,2024-07-16T05:42:00,2024-07-15T03:16:55,15.96,0.0,1
SHP-009381,ORD-009381,CR-ECO,LN-016,2024-03-07T21:04:00,2024-03-04T19:49:29,12.41,0.0,1
SHP-009382,ORD-009382,CR-EXP,LN-023,2024-02-22T14:11:00,2024-02-24T04:03:34,27.16,10.52,0
SHP-009383,ORD-009383,CR-STD,LN-019,2024-09-14T06:13:00,2024-09-11T19:35:05,12.11,0.0,1
SHP-009384,ORD-009384,CR-EXP,LN-019,2025-08-17T03:09:00,2025-08-17T00:59:45,21.96,0.0,1
SHP-009385,ORD-009385,CR-ECO,LN-006,2025-10-08T18:58:00,2025-10-08T05:38:53,6.69,0.0,1
SHP-009386,ORD-009386,CR-ECO,LN-016,2025-02-02T06:24:00,2025-02-02T09:11:28,12.08,5.41,0
SHP-009387,ORD-009387,CR-STD,LN-018,2025-07-10T06:27:00,2025-07-11T20:27:26,12.58,10.54,0
SHP-009388,ORD-009388,CR-STD,LN-024,2025-12-23T14:15:00,2025-12-22T15:32:22,14.51,0.0,1
SHP-009389,ORD-009389,CR-REG,LN-014,2025-03-28T12:48:00,2025-03-29T02:13:15,15.48,6.96,0
SHP-009390,ORD-009390,CR-STD,LN-022,2024-10-30T13:05:00,2024-10-30T01:08:41,12.43,0.0,1
SHP-009391,ORD-009391,CR-ECO,LN-006,2024-09-25T16:39:00,2024-09-24T14:19:10,10.29,0.0,1
SHP-009392,ORD-009392,CR-ECO,LN-014,2024-05-16T09:33:00,2024-05-13T19:06:01,8.74,0.0,1
SHP-009393,ORD-009393,CR-EXP,LN-006,2025-03-20T00:44:00,2025-03-21T20:26:47,21.51,11.37,0
SHP-009394,ORD-009394,CR-ECO,LN-020,2024-10-24T20:54:00,2024-10-24T11:54:20,7.11,0.0,1
SHP-009395,ORD-009395,CR-EXP,LN-004,2024-12-13T05:47:00,2024-12-16T00:57:45,27.61,14.8,0
SHP-009396,ORD-009396,CR-ECO,LN-009,2025-01-24T03:28:00,2025-01-25T13:17:51,10.38,9.93,0
SHP-009397,ORD-009397,CR-STD,LN-001,2025-10-18T06:49:00,2025-10-15T15:30:50,12.46,0.0,1
SHP-009398,ORD-009398,CR-STD,LN-024,2024-03-13T04:34:00,2024-03-14T14:25:50,17.34,9.94,0
SHP-009399,ORD-009399,CR-EXP,LN-014,2024-08-09T04:13:00,2024-08-10T15:48:09,21.28,10.19,0
SHP-009400,ORD-009400,CR-ECO,LN-018,2025-07-03T23:35:00,2025-07-06T15:22:43,12.02,14.3,0
SHP-009401,ORD-009401,CR-REG,LN-005,2025-11-01T16:16:00,2025-11-01T06:50:00,13.97,0.0,1
SHP-009402,ORD-009402,CR-STD,LN-024,2025-07-21T11:16:00,2025-07-22T03:28:49,13.16,7.36,0
SHP-009403,ORD-009403,CR-EXP,LN-024,2025-05-25T09:39:00,2025-05-26T17:33:47,26.2,9.65,0
SHP-009404,ORD-009404,CR-REG,LN-003,2024-07-10T15:45:00,2024-07-15T05:55:11,17.61,21.07,0
SHP-009405,ORD-009405,CR-ECO,LN-002,2025-11-19T06:52:00,2025-11-20T09:07:14,14.48,8.83,0
SHP-009406,ORD-009406,CR-EXP,LN-008,2024-10-12T14:28:00,2024-10-16T14:50:26,25.76,19.05,0
SHP-009407,ORD-009407,CR-STD,LN-011,2025-07-11T16:29:00,2025-07-11T16:43:45,11.0,5.04,0
SHP-009408,ORD-009408,CR-ECO,LN-016,2024-04-12T03:33:00,2024-04-10T23:08:00,8.91,0.0,1
SHP-009409,ORD-009409,CR-REG,LN-004,2024-12-25T18:45:00,2024-12-26T14:21:12,18.56,7.86,0
SHP-009410,ORD-009410,CR-ECO,LN-024,2024-11-30T05:35:00,2024-11-30T08:55:54,10.18,5.49,0
SHP-009411,ORD-009411,CR-STD,LN-009,2025-05-23T15:49:00,2025-05-25T02:15:14,13.09,10.02,0
SHP-009412,ORD-009412,CR-STD,LN-008,2024-06-20T01:40:00,2024-06-22T17:46:21,17.92,14.35,0
SHP-009413,ORD-009413,CR-STD,LN-004,2025-08-26T12:57:00,2025-08-29T00:39:07,12.8,13.71,0
SHP-009414,ORD-009414,CR-REG,LN-009,2024-11-19T01:03:00,2024-11-21T11:46:10,15.58,13.56,0
SHP-009415,ORD-009415,CR-STD,LN-025,2025-07-07T02:18:00,2025-07-05T05:07:54,15.02,0.0,1
SHP-009416,ORD-009416,CR-STD,LN-006,2024-02-03T11:48:00,2024-02-03T05:52:09,13.72,0.0,1
SHP-009417,ORD-009417,CR-EXP,LN-018,2025-08-10T17:09:00,2025-08-13T14:41:36,24.13,15.14,0
SHP-009418,ORD-009418,CR-ECO,LN-005,2024-02-17T04:34:00,2024-02-13T09:02:08,8.81,0.0,1
SHP-009419,ORD-009419,CR-ECO,LN-001,2024-08-29T04:39:00,2024-08-24T01:23:04,5.71,0.0,1
SHP-009420,ORD-009420,CR-ECO,LN-004,2024-03-17T22:53:00,2024-03-18T19:51:48,10.59,8.06,0
SHP-009421,ORD-009421,CR-REG,LN-004,2025-07-17T23:05:00,2025-07-20T03:11:31,14.13,12.6,0
SHP-009422,ORD-009422,CR-REG,LN-020,2024-06-18T11:14:00,2024-06-19T20:51:27,14.06,9.9,0
SHP-009423,ORD-009423,CR-ECO,LN-019,2025-01-28T13:16:00,2025-01-23T15:41:19,6.84,0.0,1
SHP-009424,ORD-009424,CR-STD,LN-016,2025-03-01T00:56:00,2025-02-28T04:13:58,11.72,0.0,1
SHP-009425,ORD-009425,CR-STD,LN-024,2025-04-20T10:34:00,2025-04-20T03:55:55,12.12,0.0,1
SHP-009426,ORD-009426,CR-EXP,LN-008,2024-06-01T05:32:00,2024-06-06T03:12:06,27.09,22.16,0
SHP-009427,ORD-009427,CR-EXP,LN-013,2025-09-09T08:01:00,2025-09-10T07:30:54,21.39,8.43,0
SHP-009428,ORD-009428,CR-EXP,LN-007,2025-06-10T12:16:00,2025-06-09T17:04:06,23.69,0.0,1
SHP-009429,ORD-009429,CR-ECO,LN-011,2024-04-22T09:29:00,2024-04-18T16:39:21,6.61,0.0,1
SHP-009430,ORD-009430,CR-STD,LN-008,2025-04-18T16:38:00,2025-04-21T11:53:26,16.16,14.81,0
SHP-009431,ORD-009431,CR-REG,LN-001,2025-09-19T14:31:00,2025-09-18T03:32:05,14.83,0.0,1
SHP-009432,ORD-009432,CR-ECO,LN-020,2025-07-09T10:38:00,2025-07-09T23:00:32,7.51,6.8,0
SHP-009433,ORD-009433,CR-STD,LN-009,2025-08-12T08:43:00,2025-08-13T10:47:49,13.54,8.8,0
SHP-009434,ORD-009434,CR-ECO,LN-022,2024-12-25T08:57:00,2024-12-23T00:32:56,9.38,0.0,1
SHP-009435,ORD-009435,CR-EXP,LN-019,2024-04-02T02:24:00,2024-04-01T21:37:58,23.95,0.0,1
SHP-009436,ORD-009436,CR-REG,LN-014,2024-11-03T20:38:00,2024-11-05T14:31:50,16.34,11.11,0
SHP-009437,ORD-009437,CR-REG,LN-009,2025-07-12T08:28:00,2025-07-15T20:05:45,18.48,17.2,0
SHP-009438,ORD-009438,CR-EXP,LN-012,2025-02-09T13:04:00,2025-02-11T23:00:19,26.23,13.45,0
SHP-009439,ORD-009439,CR-ECO,LN-004,2024-10-18T16:33:00,2024-10-17T09:24:51,13.74,0.0,1
SHP-009440,ORD-009440,CR-ECO,LN-001,2025-07-30T22:28:00,2025-07-26T04:47:06,5.65,0.0,1
SHP-009441,ORD-009441,CR-ECO,LN-020,2025-01-21T15:45:00,2025-01-20T00:36:08,10.49,0.0,1
SHP-009442,ORD-009442,CR-REG,LN-009,2024-05-29T05:05:00,2024-05-31T03:20:42,19.4,11.75,0
SHP-009443,ORD-009443,CR-EXP,LN-013,2024-08-23T20:12:00,2024-08-24T23:32:18,23.67,8.99,0
SHP-009444,ORD-009444,CR-ECO,LN-009,2025-08-09T06:08:00,2025-08-09T09:08:19,9.2,5.44,0
SHP-009445,ORD-009445,CR-STD,LN-019,2024-07-13T00:35:00,2024-07-10T08:40:10,14.42,0.0,1
SHP-009446,ORD-009446,CR-REG,LN-002,2025-11-26T06:01:00,2025-11-28T22:15:02,18.94,14.37,0
SHP-009447,ORD-009447,CR-EXP,LN-019,2025-09-19T00:11:00,2025-09-18T23:14:13,24.58,0.0,1
SHP-009448,ORD-009448,CR-STD,LN-018,2025-04-30T12:30:00,2025-05-02T13:20:35,12.42,12.12,0
SHP-009449,ORD-009449,CR-ECO,LN-019,2024-06-29T12:34:00,2024-06-24T10:52:32,5.5,0.0,1
SHP-009450,ORD-009450,CR-STD,LN-018,2024-03-25T03:52:00,2024-03-24T18:09:29,17.45,0.0,1
SHP-009451,ORD-009451,CR-STD,LN-014,2024-11-01T17:44:00,2024-11-01T08:28:05,13.89,0.0,1
SHP-009452,ORD-009452,CR-ECO,LN-005,2024-09-02T22:36:00,2024-09-02T22:52:03,11.37,5.04,0
SHP-009453,ORD-009453,CR-REG,LN-001,2025-03-28T19:30:00,2025-03-27T04:43:33,14.69,0.0,1
SHP-009454,ORD-009454,CR-EXP,LN-016,2025-05-05T11:01:00,2025-05-06T17:54:22,26.33,9.5,0
SHP-009455,ORD-009455,CR-REG,LN-019,2024-04-13T00:59:00,2024-04-12T09:51:07,11.57,0.0,1
SHP-009456,ORD-009456,CR-EXP,LN-001,2024-01-05T23:09:00,2024-01-05T20:47:09,24.95,0.0,1
SHP-009457,ORD-009457,CR-REG,LN-022,2024-11-02T10:27:00,2024-11-02T19:38:41,15.95,6.34,0
SHP-009458,ORD-009458,CR-EXP,LN-019,2024-07-12T18:01:00,2024-07-12T18:43:34,19.7,5.1,0
SHP-009459,ORD-009459,CR-ECO,LN-023,2024-10-19T05:23:00,2024-10-18T18:50:52,11.36,0.0,1
SHP-009460,ORD-009460,CR-STD,LN-002,2025-06-27T07:34:00,2025-06-29T11:22:26,16.69,12.56,0
SHP-009461,ORD-009461,CR-ECO,LN-025,2025-05-14T03:44:00,2025-05-08T22:39:15,8.17,0.0,1
SHP-009462,ORD-009462,CR-REG,LN-018,2025-05-23T05:43:00,2025-05-26T12:18:02,17.46,16.46,0
SHP-009463,ORD-009463,CR-ECO,LN-019,2024-11-14T03:25:00,2024-11-08T18:34:44,7.84,0.0,1
SHP-009464,ORD-009464,CR-STD,LN-009,2024-05-18T22:39:00,2024-05-19T08:28:07,17.47,6.43,0
SHP-009465,ORD-009465,CR-STD,LN-011,2024-12-06T14:37:00,2024-12-05T05:19:38,11.42,0.0,1
SHP-009466,ORD-009466,CR-REG,LN-011,2024-04-09T19:37:00,2024-04-09T16:25:05,12.63,0.0,1
SHP-009467,ORD-009467,CR-ECO,LN-011,2025-06-18T23:37:00,2025-06-17T07:14:26,7.49,0.0,1
SHP-009468,ORD-009468,CR-REG,LN-014,2024-06-19T11:02:00,2024-06-19T10:02:21,14.8,0.0,1
SHP-009469,ORD-009469,CR-REG,LN-006,2025-08-27T11:08:00,2025-08-27T14:13:28,17.19,5.45,0
SHP-009470,ORD-009470,CR-EXP,LN-003,2024-07-10T05:12:00,2024-07-13T19:27:40,25.76,17.58,0
SHP-009471,ORD-009471,CR-STD,LN-014,2025-05-20T02:13:00,2025-05-18T23:02:18,12.18,0.0,1
SHP-009472,ORD-009472,CR-STD,LN-020,2024-11-03T11:40:00,2024-11-02T06:24:52,12.19,0.0,1
SHP-009473,ORD-009473,CR-EXP,LN-012,2025-05-22T23:21:00,2025-05-27T16:19:44,26.23,21.48,0
SHP-009474,ORD-009474,CR-STD,LN-013,2024-01-22T16:05:00,2024-01-21T23:29:44,15.27,0.0,1
SHP-009475,ORD-009475,CR-STD,LN-021,2024-02-12T03:09:00,2024-02-13T13:47:35,17.98,10.05,0
SHP-009476,ORD-009476,CR-EXP,LN-014,2024-12-16T20:24:00,2024-12-17T15:35:03,24.89,7.8,0
SHP-009477,ORD-009477,CR-STD,LN-007,2025-07-31T20:39:00,2025-07-29T03:16:09,15.33,0.0,1
SHP-009478,ORD-009478,CR-EXP,LN-008,2025-07-15T22:30:00,2025-07-19T10:40:38,24.32,17.28,0
SHP-009479,ORD-009479,CR-ECO,LN-003,2024-02-01T01:47:00,2024-02-01T23:22:09,8.58,8.15,0
SHP-009480,ORD-009480,CR-EXP,LN-021,2024-12-30T19:42:00,2025-01-01T21:15:46,24.79,12.23,0
SHP-009481,ORD-009481,CR-ECO,LN-019,2025-07-16T02:50:00,2025-07-12T07:39:22,10.37,0.0,1
SHP-009482,ORD-009482,CR-REG,LN-004,2024-06-03T08:43:00,2024-06-06T12:25:42,17.61,16.04,0
SHP-009483,ORD-009483,CR-STD,LN-006,2025-11-28T03:58:00,2025-11-27T06:30:13,16.19,0.0,1
